id,a_reputation,creationdate
"4715957","1931","2015-03-26 10:10:01"
"4725756","11941","2015-03-29 06:41:01"
"4726624","16","2015-03-29 14:47:58"
"4731259","1548","2015-03-30 19:39:58"
"4734725","6562","2015-03-31 16:02:22"
"4742846","434","2015-04-02 14:01:05"
"4745144","446","2015-04-03 05:39:23"
"4747587","15291","2015-04-03 20:02:00"
"4754981","314","2015-04-06 14:44:21"
"4756299","25607","2015-04-06 21:37:33"
"4765374","3019","2015-04-08 17:44:04"
"4769625","899","2015-04-09 14:28:04"
"4770166","20495","2015-04-09 16:26:52"
"4774955","1405","2015-04-10 18:42:23"
"4775020","575","2015-04-10 19:03:12"
"4775855","878","2015-04-11 01:12:25"
"4777513","963","2015-04-11 16:29:32"
"4780833","1042","2015-04-12 23:51:34"
"4787126","15910","2015-04-14 11:47:03"
"4788169","2182","2015-04-14 15:50:30"
"4789526","454","2015-04-14 22:59:45"
"4790918","1300","2015-04-15 08:42:20"
"4795916","430","2015-04-16 09:55:51"
"4797456","1517","2015-04-16 15:52:06"
"4801011","2265","2015-04-17 12:01:43"
"4802458","654","2015-04-17 18:26:14"
"4803173","7284","2015-04-17 23:18:29"
"4810942","154","2015-04-20 14:51:39"
"4812804","2448","2015-04-21 01:58:31"
"4815352","1053","2015-04-21 14:35:38"
"4815718","32663","2015-04-21 16:02:19"
"4820834","2880","2015-04-22 18:04:05"
"4823974","1426","2015-04-23 11:28:30"
"4828220","1855","2015-04-24 10:33:25"
"4830578","760","2015-04-24 23:48:15"
"4831435","7050","2015-04-25 09:35:34"
"4844009","71","2015-04-28 22:23:52"
"4846942","46","2015-04-29 14:47:02"
"4848030","11","2015-04-29 19:39:52"
"4848779","431","2015-04-30 01:49:36"
"4849569","26","2015-04-30 07:16:56"
"4850040","21880","2015-04-30 09:27:04"
"4851351","1926","2015-04-30 15:30:00"
"4856258","80504","2015-05-02 05:45:45"
"4868546","1610","2015-05-06 00:18:47"
"4885802","1157","2015-05-11 03:38:24"
"4891163","56","2015-05-12 11:23:04"
"4892076","4092","2015-05-12 15:10:28"
"4892515","2553","2015-05-12 17:20:19"
"4894161","1258","2015-05-13 05:13:35"
"4895810","168","2015-05-13 12:50:34"
"4896787","3856","2015-05-13 16:54:15"
"4899330","7618","2015-05-14 10:00:58"
"4903170","80","2015-05-15 09:05:09"
"4904507","256","2015-05-15 15:47:22"
"4905207","2623","2015-05-15 19:38:31"
"4906280","389","2015-05-16 07:41:55"
"4910940","785","2015-05-18 07:13:21"
"4914650","720","2015-05-19 05:10:13"
"4914920","32","2015-05-19 06:46:18"
"4916898","3190","2015-05-19 15:19:53"
"4921103","35663","2015-05-20 15:16:33"
"4926357","28003","2015-05-21 19:45:43"
"4928374","33","2015-05-22 09:25:30"
"4928642","12739","2015-05-22 10:43:44"
"4929939","474","2015-05-22 17:02:09"
"4930070","3766","2015-05-22 17:50:12"
"4932315","1588","2015-05-23 15:56:01"
"4936251","86","2015-05-25 09:26:00"
"4946896","5097","2015-05-28 00:03:18"
"4948732","1774","2015-05-28 10:41:23"
"4950530","1104","2015-05-28 18:44:14"
"4953473","201","2015-05-29 13:59:53"
"4955425","30577","2015-05-30 05:01:49"
"4959494","241","2015-05-31 21:54:29"
"4962829","279","2015-06-01 20:14:33"
"4970901","21","2015-06-03 18:10:42"
"4971422","4008","2015-06-03 21:04:40"
"4973987","1274","2015-06-04 13:49:15"
"4976950","598","2015-06-05 07:52:25"
"4989460","23678","2015-06-09 08:18:56"
"4990374","159","2015-06-09 12:11:08"
"4992594","3781","2015-06-09 23:03:56"
"4996248","43310","2015-06-10 18:22:55"
"4997836","1374","2015-06-11 06:21:25"
"5005203","428","2015-06-13 01:49:39"
"5008845","35029","2015-06-14 17:19:29"
"5019769","3728","2015-06-17 13:01:23"
"5021321","6442","2015-06-17 19:45:17"
"5022249","6750","2015-06-18 03:12:08"
"5028654","497","2015-06-19 14:26:41"
"5030715","81","2015-06-20 08:12:42"
"5032339","5313","2015-06-21 01:16:40"
"5033623","544","2015-06-21 15:44:25"
"5036660","183","2015-06-22 14:44:08"
"5037799","1241","2015-06-22 20:52:48"
"5039501","442","2015-06-23 09:13:05"
"5040895","2996","2015-06-23 14:58:06"
"5044042","210352","2015-06-24 09:58:12"
"5045227","6033","2015-06-24 15:12:11"
"5046226","1412","2015-06-24 20:10:19"
"5050667","17367","2015-06-25 20:48:29"
"5051948","93","2015-06-26 07:05:02"
"5058609","85","2015-06-28 16:50:44"
"5064424","886","2015-06-30 07:52:20"
"5065008","2869","2015-06-30 10:34:18"
"5070879","107396","2015-07-01 18:15:30"
"5071892","119","2015-07-02 02:02:26"
"5074786","1685","2015-07-02 16:55:01"
"5075622","66","2015-07-02 21:38:42"
"5089204","60116","2015-07-07 11:11:35"
"5089383","5066","2015-07-07 11:59:27"
"5090996","556","2015-07-07 19:16:32"
"5091033","733","2015-07-07 19:29:10"
"5097040","1017","2015-07-09 06:13:06"
"5103354","1652","2015-07-10 14:41:34"
"5104101","2574","2015-07-10 18:50:38"
"5113056","175","2015-07-13 23:15:26"
"5113242","9379","2015-07-14 01:28:04"
"5114784","12256","2015-07-14 10:42:02"
"5115355","671","2015-07-14 13:18:47"
"5118770","1","2015-07-15 09:41:49"
"5128464","5507","2015-07-17 17:27:46"
"5129199","540","2015-07-17 22:40:34"
"5129715","10952","2015-07-18 06:06:58"
"5131754","136","2015-07-19 07:23:20"
"5133030","1585","2015-07-19 20:07:25"
"5138611","54","2015-07-21 10:17:10"
"5138955","1215","2015-07-21 11:49:11"
"5140740","1096","2015-07-21 19:40:01"
"5144675","16","2015-07-22 16:57:24"
"5147646","8868","2015-07-23 10:32:17"
"5154090","1247","2015-07-24 21:44:52"
"5154683","4555","2015-07-25 05:49:13"
"5156294","26","2015-07-25 21:38:26"
"5162375","1248","2015-07-27 21:14:57"
"5170218","898","2015-07-29 16:03:42"
"5173426","14392","2015-07-30 11:28:34"
"5174292","1691","2015-07-30 15:03:26"
"5178441","119","2015-07-31 15:16:23"
"5183323","124","2015-08-02 18:11:18"
"5189607","8483","2015-08-04 12:35:36"
"5192806","645","2015-08-05 07:46:48"
"5195032","406","2015-08-05 17:04:34"
"5195699","2620","2015-08-05 20:57:50"
"5198628","147","2015-08-06 14:35:08"
"5202187","247","2015-08-07 12:53:41"
"5202563","141452","2015-08-07 14:36:50"
"5202722","2409","2015-08-07 15:18:13"
"5209370","610","2015-08-10 00:56:47"
"5218277","6153","2015-08-12 08:10:15"
"5221149","117696","2015-08-12 21:52:12"
"5225375","88","2015-08-13 22:36:21"
"5226515","32","2015-08-14 08:03:24"
"5228184","21","2015-08-14 16:41:15"
"5230735","6095","2015-08-15 17:19:47"
"5230901","10178","2015-08-15 18:55:44"
"5231607","27490","2015-08-16 04:42:17"
"5234984","84","2015-08-17 11:07:38"
"5236936","304","2015-08-17 21:47:53"
"5238158","11169","2015-08-18 07:39:12"
"5238403","956","2015-08-18 08:49:09"
"5239440","174","2015-08-18 13:13:35"
"5242739","5297","2015-08-19 09:41:17"
"5248581","11","2015-08-20 17:02:32"
"5259310","1086","2015-08-24 07:54:09"
"5261030","1143","2015-08-24 15:32:27"
"5264491","7323","2015-08-25 13:19:01"
"5266538","935","2015-08-26 01:35:25"
"5268235","3510","2015-08-26 11:16:55"
"5268273","456","2015-08-26 11:27:32"
"5268732","3976","2015-08-26 13:14:40"
"5270730","61","2015-08-27 00:50:47"
"5271049","1144","2015-08-27 03:41:56"
"5273255","2402","2015-04-20 15:23:11"
"5276188","4610","2015-08-28 08:51:42"
"5277820","11614","2015-08-28 16:56:40"
"5280543","3538","2015-08-29 20:08:51"
"5283481","270","2015-08-31 05:35:58"
"5283629","138","2015-08-31 06:40:57"
"5289135","101","2015-09-01 15:24:03"
"5302387","1182","2015-09-04 22:13:45"
"5302628","61","2015-09-05 01:16:55"
"5307956","53","2015-09-07 07:23:49"
"5309228","2545","2015-09-07 13:05:28"
"5309827","180","2015-09-07 16:26:21"
"5311735","78800","2015-09-08 07:38:56"
"5320906","22280","2015-09-10 10:59:26"
"5321614","6626","2015-09-10 14:05:12"
"5322143","774","2015-09-10 16:24:47"
"5323892","3108","2015-09-11 05:22:24"
"5324868","426","2015-09-11 10:08:35"
"5329386","26","2015-09-12 20:33:26"
"5334131","2186","2015-09-14 13:41:55"
"5338119","2174","2015-09-15 13:07:28"
"5338792","308","2015-09-15 15:55:40"
"5346693","680","2015-09-17 13:47:14"
"5349893","3410","2015-09-18 09:26:09"
"5356066","418","2015-09-20 13:01:53"
"5360409","134","2015-09-21 17:55:10"
"5371705","358","2015-09-24 10:45:59"
"5375403","11497","2015-09-25 08:25:47"
"5378766","5919","2015-09-26 08:08:51"
"5388425","156","2015-09-29 10:53:04"
"5389143","48","2015-09-29 14:00:54"
"5389997","28814","2015-09-29 17:56:17"
"5395078","386","2015-09-30 21:41:33"
"5395668","700","2015-10-01 03:00:39"
"5397059","3676","2015-10-01 10:30:32"
"5397119","1396","2015-10-01 10:45:27"
"5398184","2186","2015-10-01 15:34:24"
"5400464","1845","2015-10-02 07:48:54"
"5407848","4174","2015-10-04 22:01:27"
"5408781","104","2015-10-05 06:57:00"
"5422980","1514","2015-10-08 11:48:58"
"5429767","58","2015-10-10 01:40:18"
"5430167","617","2015-10-10 06:10:50"
"5434939","494","2015-10-12 02:19:36"
"5444618","3864","2015-10-14 10:14:56"
"5450134","830","2015-10-15 14:43:45"
"5450366","634","2015-10-15 15:42:34"
"5451259","950","2015-10-15 19:53:01"
"5454390","1423","2015-10-16 15:09:19"
"5458806","2640","2015-10-18 05:46:06"
"5459839","173651","2015-10-18 15:19:14"
"5460719","14898","2015-10-18 22:22:31"
"5472002","218","2015-10-21 14:24:09"
"5475238","5392","2015-10-22 10:01:19"
"5479542","1621","2015-10-23 10:03:17"
"5483526","32113","2015-10-24 14:11:59"
"5487076","6346","2015-10-25 21:45:23"
"5494721","3387","2015-10-27 16:50:59"
"5495523","7471","2015-10-27 20:33:37"
"5500894","498","2015-10-29 01:33:30"
"5502206","1712","2015-10-29 09:41:48"
"5503323","189","2015-10-29 14:11:27"
"5508736","5008","2015-10-30 21:31:22"
"5512588","213","2015-11-01 13:16:56"
"5513684","907","2015-11-01 21:46:54"
"5516239","1272","2015-11-02 14:38:52"
"5517143","16633","2015-11-02 19:08:24"
"5520680","2204","2015-11-03 15:04:50"
"5520700","627","2015-11-03 15:09:50"
"5526199","356","2015-11-04 18:57:19"
"5527752","1209","2015-02-21 05:39:19"
"5528743","109","2015-11-05 10:19:35"
"5532778","3015","2015-11-06 08:58:00"
"5538420","7131","2015-11-08 03:57:34"
"5549928","2068","2015-11-11 09:11:12"
"5550509","227","2015-11-11 12:09:38"
"5561990","1209","2015-11-14 14:09:04"
"5581005","3","2015-11-19 11:33:39"
"5587005","677","2015-11-20 18:24:28"
"5595333","186","2015-11-23 12:58:43"
"5596957","386","2015-11-23 21:06:08"
"5597466","448","2015-11-24 00:40:55"
"5599034","191","2015-11-24 09:55:34"
"5608393","343","2015-11-26 12:09:05"
"5612858","15775","2015-11-27 15:40:30"
"5620297","4590","2015-11-30 08:15:30"
"5623232","1754","2015-11-30 22:33:56"
"5627387","324","2015-12-01 20:10:58"
"5633942","428","2015-12-03 07:45:42"
"5635115","1078","2015-12-03 13:06:39"
"5641619","2818","2015-12-05 01:05:07"
"5642001","93","2015-12-05 05:31:17"
"5649326","4628","2015-12-07 09:35:10"
"5658350","6941","2015-12-09 09:24:39"
"5662469","5790","2015-12-10 05:36:15"
"5666624","157","2015-12-10 23:25:41"
"5667724","36","2015-12-11 07:20:50"
"5677187","1288","2015-12-14 09:14:06"
"5679071","5720","2015-12-14 18:03:06"
"5679660","355","2015-12-14 21:09:18"
"5682439","93","2015-12-15 14:07:25"
"5687778","794","2015-12-16 17:21:35"
"5687952","58","2015-12-16 18:11:11"
"5689995","572","2015-12-17 08:04:52"
"5696120","307","2015-12-18 17:32:16"
"5696608","43855","2008-09-17 14:15:24"
"5700683","490","2015-12-20 15:09:52"
"5700944","1403","2015-12-20 17:10:48"
"5708620","9878","2015-12-22 19:46:40"
"5710451","358","2015-12-23 09:12:05"
"5714305","68","2015-12-24 11:14:05"
"5715436","231","2015-12-24 21:13:45"
"5715870","1011","2015-12-25 03:51:46"
"5719578","1829","2015-12-27 00:06:07"
"5728991","77044","2014-10-10 21:51:40"
"5730321","10503","2015-12-30 10:41:16"
"5735010","6612","2015-12-31 22:17:34"
"5738152","4819","2016-01-02 13:23:16"
"5744883","619","2016-01-04 19:15:03"
"5745505","147","2016-01-04 23:36:35"
"5749570","8290","2016-01-05 20:58:35"
"5755376","114","2016-01-07 03:24:38"
"5756583","7029","2016-01-07 09:10:13"
"5757833","2096","2016-01-07 13:56:57"
"5760411","749","2016-01-08 01:33:31"
"5760706","4900","2016-01-08 03:23:12"
"5763559","1","2016-01-08 15:40:15"
"5763937","4923","2012-04-08 01:37:59"
"5777760","94","2016-01-12 08:48:01"
"5778900","703","2016-01-12 12:41:48"
"5784552","492","2016-01-13 13:23:19"
"5788489","2179","2016-01-14 08:03:01"
"5790918","85","2016-01-14 17:00:18"
"5794172","2460","2016-01-15 10:39:43"
"5795974","552","2016-01-15 18:01:07"
"5800627","89","2016-01-17 06:04:37"
"5808505","494","2016-01-19 05:12:22"
"5809704","367","2016-01-19 09:58:34"
"5819072","928","2016-01-21 02:59:07"
"5822075","5816","2016-01-21 15:49:49"
"5832458","55","2016-01-24 07:51:48"
"5833992","129","2016-01-24 18:48:11"
"5838983","133","2016-01-25 20:25:23"
"5839493","1009","2016-01-25 23:23:37"
"5841337","1776","2016-01-26 11:01:59"
"5844347","1066","2016-01-27 01:10:04"
"5845470","2807","2016-01-27 07:42:24"
"5848808","3363","2016-01-27 20:15:41"
"5853530","3167","2016-01-28 18:06:05"
"5868439","133","2016-02-01 15:25:54"
"5874723","953","2016-02-02 20:18:24"
"5886529","42","2016-02-05 05:08:28"
"5897602","5130","2016-02-08 08:50:40"
"5910058","27277","2016-02-10 18:44:41"
"5910563","7769","2016-02-10 20:56:49"
"5921745","21541","2016-02-13 07:54:54"
"5922180","730","2016-02-13 11:26:01"
"5924671","99","2016-02-14 08:59:08"
"5932096","32","2016-02-15 21:39:08"
"5941564","838","2016-02-17 16:28:21"
"5941921","71","2016-02-17 17:52:53"
"5946200","113","2016-02-18 13:49:55"
"5947043","38101","2016-02-18 16:41:04"
"5952553","31","2016-02-19 17:44:04"
"5955100","21","2016-02-20 10:53:47"
"5960249","4980","2016-02-21 22:38:58"
"5969411","5406","2016-02-23 15:33:21"
"5972774","829","2016-02-24 06:44:35"
"5975228","16","2016-02-24 14:55:04"
"5976771","66","2016-02-24 20:27:37"
"5978080","1","2016-02-25 03:37:45"
"5985853","11373","2016-02-26 11:36:47"
"5987433","285","2016-02-26 17:50:53"
"5989547","1452","2016-02-27 07:59:09"
"6003948","927","2016-03-01 17:45:40"
"6020432","256","2016-03-04 21:49:04"
"6022656","54144","2016-03-05 15:33:43"
"6054930","171","2016-03-12 19:15:35"
"6054940","677","2016-03-12 19:20:57"
"6055233","2021","2016-03-12 21:31:46"
"6086833","799","2016-03-19 15:00:52"
"6097468","78","2016-03-22 08:03:15"
"6100821","3676","2016-03-22 20:02:42"
"6101863","746","2016-03-23 02:01:33"
"6105692","882","2016-03-23 17:19:25"
"6108770","11","2016-03-24 09:58:44"
"6113810","1003","2016-03-25 11:58:42"
"6115777","106","2016-03-25 21:43:03"
"6126740","26","2016-03-29 00:32:12"
"6130853","157","2016-03-29 18:07:52"
"6135108","1105","2016-03-30 13:55:20"
"6136634","9289","2016-03-30 19:45:40"
"6136697","1233","2016-03-30 20:02:57"
"6137423","2193","2016-03-31 00:33:26"
"6138564","532","2016-03-31 07:23:55"
"6149112","377","2016-04-02 13:38:40"
"6172390","27","2016-04-07 13:16:19"
"6172657","1800","2016-04-07 14:07:19"
"6172715","838","2016-04-07 14:19:23"
"6175146","16","2016-04-08 02:46:53"
"6181476","2970","2016-04-09 15:35:23"
"6192507","41","2015-06-17 14:57:24"
"6192747","1962","2016-04-12 10:14:53"
"6204146","51","2016-04-14 13:05:17"
"6206063","132","2016-04-14 20:04:01"
"6219979","11874","2016-04-18 13:15:49"
"6220377","4900","2016-04-18 14:35:37"
"6221861","68","2016-04-18 20:52:20"
"6223818","51","2016-04-19 08:43:07"
"6242183","46","2016-04-22 18:43:16"
"6245540","423","2016-04-23 19:42:56"
"6246044","18111","2016-04-24 00:28:01"
"6248229","711","2016-04-24 17:35:22"
"6251114","1068","2016-04-25 11:24:49"
"6253347","23374","2016-04-25 20:48:59"
"6257435","33349","2016-04-26 16:10:26"
"6275228","96","2016-04-30 13:55:03"
"6277831","4082","2016-05-01 12:51:56"
"6285713","728","2016-05-03 12:02:36"
"6290553","3745","2016-05-04 11:46:13"
"6291408","1797","2016-05-04 14:43:46"
"6292621","4794","2016-05-04 19:57:08"
"6309244","1452","2016-05-09 08:02:09"
"6309457","3975","2016-05-09 08:50:19"
"6310576","309","2016-05-09 13:17:30"
"6344363","31414","2016-05-17 07:32:05"
"6348498","34364","2016-05-18 02:13:56"
"6352134","87","2016-05-18 16:19:24"
"6361142","536","2016-05-20 12:44:07"
"6362941","452","2016-05-20 20:45:54"
"6371459","27269","2016-05-23 13:26:44"
"6382901","2148","2016-05-25 19:05:49"
"6386470","214","2016-05-26 13:34:10"
"6387411","2557","2016-05-26 17:10:32"
"6388243","4589","2016-05-26 21:16:23"
"6409000","3407","2016-06-01 10:15:30"
"6414203","1642","2016-06-02 10:28:08"
"6415199","1324","2016-06-02 14:10:28"
"6419266","88","2016-06-03 11:26:17"
"6436782","156","2016-06-07 18:18:51"
"6448351","6204","2016-06-10 04:45:07"
"6451573","121471","2016-06-10 19:19:53"
"6453235","21","2016-06-11 10:49:08"
"6453904","209","2016-06-11 15:34:00"
"6458056","260","2016-06-13 05:02:56"
"6464308","96344","2016-06-14 11:41:44"
"6469036","117","2016-06-15 10:33:43"
"6479648","31","2016-06-17 13:36:30"
"6481218","218","2016-06-17 21:10:30"
"6495178","34","2016-06-21 16:14:24"
"6509507","1414","2016-06-24 14:49:35"
"6516280","46","2016-06-27 00:11:02"
"6516608","677","2016-06-27 03:22:42"
"6522205","1310","2016-06-28 08:16:47"
"6527366","41","2016-06-29 08:29:40"
"6530695","9769","2016-06-29 22:23:02"
"6532771","1659","2016-06-30 09:51:46"
"6544931","1910","2016-07-03 20:39:37"
"6548745","5494","2016-07-04 18:59:43"
"6554399","36","2016-07-06 04:15:08"
"6558532","163","2016-07-07 00:32:48"
"6558935","735","2016-07-07 03:56:35"
"6570042","7630","2016-07-10 01:07:43"
"6576640","81","2016-07-11 21:51:01"
"6577680","2123","2016-07-12 05:58:12"
"6581662","834","2016-07-12 22:19:02"
"6583898","93","2016-07-13 10:22:04"
"6596525","615","2016-07-16 02:55:41"
"6604430","68","2016-07-18 15:41:22"
"6611700","5223","2016-07-20 04:29:32"
"6634389","145","2016-07-25 09:49:15"
"6636309","372","2016-07-25 17:35:09"
"6650475","2041","2016-07-28 15:22:16"
"6666017","464","2016-08-02 05:20:42"
"6672111","141","2016-08-03 11:27:39"
"6672160","38","2016-08-03 11:39:30"
"6679951","69","2016-08-04 21:08:32"
"6697619","116","2016-08-09 21:04:35"
"6708503","5064","2016-08-12 08:40:50"
"6729744","44","2016-08-18 08:08:11"
"6735254","418","2016-08-19 13:49:31"
"6739517","3069","2016-08-21 03:58:21"
"6742278","1175","2016-08-22 06:34:52"
"6744246","149","2016-08-22 15:13:08"
"6747071","2014","2016-08-23 09:03:29"
"6755924","16488","2016-08-25 07:39:58"
"6757288","143","2016-08-25 13:05:47"
"6763640","7637","2016-08-27 03:57:57"
"6767602","1138","2016-08-28 18:11:42"
"6780175","310","2016-08-31 18:30:24"
"6781678","1145","2016-09-01 05:48:52"
"6799654","4543","2016-09-06 09:35:51"
"6806569","509","2016-09-07 21:36:49"
"6811484","272","2016-09-09 00:17:58"
"6835681","94","2016-09-15 14:23:41"
"6838959","1286","2016-09-16 10:12:15"
"6847514","316","2016-09-19 06:37:44"
"6850820","1487","2016-09-19 22:20:11"
"6871960","36","2016-09-23 18:18:33"
"6872499","7086","2016-09-23 20:46:19"
"6879331","56","2016-09-25 21:22:09"
"6879826","12557","2016-09-26 01:45:15"
"6901631","4763","2016-09-29 20:21:00"
"6911064","26","2016-10-02 08:59:23"
"6919145","179","2016-10-04 06:01:57"
"6919401","143","2016-10-04 06:58:35"
"6930459","5794","2016-10-06 07:26:38"
"6935528","44","2016-10-07 05:55:12"
"7002281","3748","2011-01-05 18:41:30"
"7005167","392","2016-10-12 03:09:43"
"7014281","634","2016-10-13 14:15:05"
"7018383","365","2016-10-14 09:35:04"
"7023559","515","2016-10-15 13:35:47"
"7030357","791","2016-10-17 09:58:50"
"7045028","56","2016-10-19 23:39:26"
"7047514","290","2016-10-20 10:57:48"
"7047935","675","2016-10-20 12:29:59"
"7076153","15082","2016-10-26 16:05:38"
"7085162","729","2016-07-20 10:38:53"
"7098259","3991","2016-11-01 05:44:47"
"7102610","173","2016-11-02 03:25:31"
"7110015","109","2016-11-03 12:50:36"
"7110155","302","2016-11-03 13:22:41"
"7115389","51","2016-11-04 13:59:14"
"7138442","304","2016-11-09 21:12:40"
"7142654","141","2016-11-10 17:30:01"
"7150490","64","2016-11-12 17:18:38"
"7152435","1321","2016-11-13 10:01:35"
"7161147","85","2016-11-15 09:38:40"
"7178410","156","2016-11-18 13:28:56"
"7193132","2547","2016-11-22 07:39:59"
"7194426","64","2016-11-22 12:21:28"
"7203016","28404","2016-11-24 02:16:16"
"7208029","2590","2016-11-25 05:03:20"
"7214344","14682","2016-11-26 20:52:43"
"7251286","626","2016-12-05 09:37:26"
"7252182","121562","2016-12-05 13:21:10"
"7256228","7417","2016-12-06 09:25:49"
"7297700","40104","2016-12-14 16:23:37"
"7337206","19","2016-12-24 09:28:47"
"7338178","857","2016-12-24 17:46:24"
"7359077","972","2016-12-30 19:47:51"
"7365578","96","2017-01-02 14:01:37"
"7408863","111","2017-01-12 09:21:54"
"7414759","12432","2017-01-13 12:18:47"
