,hours_for_accepted_answer,nanswers,view_count,answersviews
179003,0.2336111111111111,3.0,3876.0,0.0007739938080495357
16158,0.23333333333333334,3.0,976.0,0.0030737704918032786
219678,0.23333333333333334,1.0,79.0,0.012658227848101266
23329,0.23333333333333334,3.0,2648.0,0.0011329305135951663
112069,0.23333333333333334,1.0,1390.0,0.0007194244604316547
155138,0.23333333333333334,1.0,1017.0,0.0009832841691248771
119510,0.23305555555555554,4.0,7126.0,0.000561324726354196
124027,0.23305555555555554,1.0,430.0,0.002325581395348837
45787,0.2325,1.0,1566.0,0.0006385696040868455
45834,0.23222222222222222,2.0,621.0,0.00322061191626409
222072,0.23194444444444445,1.0,155.0,0.0064516129032258064
127467,0.23194444444444445,1.0,126.0,0.007936507936507936
198749,0.2313888888888889,2.0,235.0,0.00851063829787234
11737,0.2313888888888889,2.0,9034.0,0.00022138587558113792
205428,0.2311111111111111,1.0,208.0,0.004807692307692308
44043,0.23083333333333333,2.0,218.0,0.009174311926605505
94017,0.23055555555555557,4.0,21166.0,0.0001889823301521308
225910,0.23055555555555557,3.0,194.0,0.015463917525773196
11623,0.23027777777777778,2.0,172.0,0.011627906976744186
124380,0.23,1.0,273.0,0.003663003663003663
20707,0.22944444444444445,1.0,1840.0,0.0005434782608695652
113402,0.22944444444444445,1.0,115.0,0.008695652173913044
38580,0.2288888888888889,1.0,2529.0,0.00039541320680110717
153860,0.2288888888888889,2.0,399.0,0.005012531328320802
216595,0.2286111111111111,3.0,280.0,0.010714285714285714
139952,0.22833333333333333,4.0,11722.0,0.0003412386964681795
196522,0.22833333333333333,1.0,74.0,0.013513513513513514
155455,0.22833333333333333,2.0,329.0,0.0060790273556231
14396,0.22833333333333333,1.0,177.0,0.005649717514124294
154314,0.22805555555555557,10.0,28016.0,0.00035693889206167903
129158,0.22722222222222221,2.0,1318.0,0.0015174506828528073
25635,0.22722222222222221,1.0,1848.0,0.0005411255411255411
32521,0.22722222222222221,2.0,247.0,0.008097165991902834
51860,0.22583333333333333,3.0,2222.0,0.0013501350135013501
206230,0.22555555555555556,1.0,926.0,0.0010799136069114472
40616,0.22416666666666665,1.0,1518.0,0.0006587615283267457
35053,0.22416666666666665,3.0,6516.0,0.00046040515653775324
129883,0.22416666666666665,2.0,82.0,0.024390243902439025
94154,0.22416666666666665,1.0,172.0,0.005813953488372093
33581,0.2238888888888889,1.0,223.0,0.004484304932735426
218667,0.2238888888888889,1.0,99.0,0.010101010101010102
15262,0.22361111111111112,3.0,2177.0,0.0013780431786862655
82437,0.22333333333333333,1.0,126.0,0.007936507936507936
141080,0.22333333333333333,3.0,95.0,0.031578947368421054
183927,0.22305555555555556,2.0,58.0,0.034482758620689655
71252,0.22305555555555556,2.0,864.0,0.0023148148148148147
195940,0.22277777777777777,1.0,251.0,0.00398406374501992
112494,0.2225,1.0,989.0,0.0010111223458038423
203143,0.2222222222222222,1.0,972.0,0.00102880658436214
45328,0.22194444444444444,4.0,381.0,0.010498687664041995
214933,0.22194444444444444,2.0,210.0,0.009523809523809525
192964,0.22166666666666668,1.0,574.0,0.0017421602787456446
82104,0.22166666666666668,1.0,331.0,0.0030211480362537764
22808,0.22138888888888889,1.0,1629.0,0.0006138735420503376
31289,0.22138888888888889,1.0,1516.0,0.0006596306068601583
65230,0.22138888888888889,2.0,10500.0,0.00019047619047619048
19214,0.22138888888888889,4.0,393.0,0.010178117048346057
42779,0.22083333333333333,3.0,1114.0,0.0026929982046678637
226860,0.22,1.0,101.0,0.009900990099009901
109602,0.22,2.0,6186.0,0.00032331070158422246
171454,0.21972222222222224,1.0,1310.0,0.0007633587786259542
96246,0.21972222222222224,1.0,3586.0,0.0002788622420524261
32,0.21944444444444444,16.0,56058.0,0.00028541867351671485
25080,0.21916666666666668,1.0,548.0,0.0018248175182481751
74524,0.21916666666666668,3.0,7978.0,0.00037603409375783404
25939,0.21888888888888888,1.0,1167.0,0.000856898029134533
155816,0.21888888888888888,1.0,379.0,0.002638522427440633
208941,0.21805555555555556,2.0,214.0,0.009345794392523364
201437,0.21805555555555556,3.0,738.0,0.0040650406504065045
67504,0.2175,1.0,2149.0,0.00046533271288971617
12729,0.2175,2.0,5198.0,0.00038476337052712584
123413,0.2175,1.0,358.0,0.002793296089385475
33627,0.21694444444444444,1.0,3987.0,0.00025081514923501377
221013,0.21638888888888888,1.0,126.0,0.007936507936507936
225495,0.21583333333333332,1.0,71.0,0.014084507042253521
49647,0.21583333333333332,1.0,103.0,0.009708737864077669
39468,0.21555555555555556,1.0,2392.0,0.0004180602006688963
215233,0.21555555555555556,2.0,441.0,0.0045351473922902496
173850,0.2152777777777778,1.0,79.0,0.012658227848101266
149442,0.21416666666666667,2.0,639.0,0.003129890453834116
148788,0.21416666666666667,1.0,464.0,0.0021551724137931034
30320,0.21388888888888888,2.0,5526.0,0.0003619254433586681
140326,0.21388888888888888,4.0,8775.0,0.0004558404558404558
198718,0.21388888888888888,4.0,691.0,0.005788712011577424
214080,0.2136111111111111,1.0,249.0,0.004016064257028112
124023,0.21333333333333335,2.0,1407.0,0.0014214641080312722
77445,0.21305555555555555,2.0,1125.0,0.0017777777777777779
79378,0.2127777777777778,4.0,329.0,0.0121580547112462
120968,0.2127777777777778,1.0,98.0,0.01020408163265306
111705,0.2125,1.0,844.0,0.001184834123222749
149723,0.21166666666666667,1.0,1432.0,0.0006983240223463687
8066,0.21138888888888888,2.0,2528.0,0.0007911392405063291
52158,0.21138888888888888,1.0,2172.0,0.00046040515653775324
29974,0.2111111111111111,1.0,1256.0,0.0007961783439490446
35144,0.21083333333333334,3.0,851.0,0.0035252643948296123
146050,0.21,4.0,11623.0,0.00034414522928675903
105480,0.20972222222222223,4.0,1454.0,0.002751031636863824
39101,0.2088888888888889,8.0,8731.0,0.0009162753407398924
18018,0.2088888888888889,1.0,1127.0,0.0008873114463176575
127433,0.2088888888888889,1.0,829.0,0.0012062726176115801
162342,0.2088888888888889,1.0,3857.0,0.00025926886180969663
121877,0.2086111111111111,3.0,27356.0,0.00010966515572452113
54770,0.20833333333333334,1.0,8516.0,0.00011742602160638798
181663,0.20805555555555555,1.0,82.0,0.012195121951219513
221942,0.20805555555555555,1.0,118.0,0.00847457627118644
153059,0.20805555555555555,1.0,1149.0,0.0008703220191470844
230186,0.20805555555555555,1.0,54.0,0.018518518518518517
76845,0.20777777777777778,3.0,10483.0,0.0002861776209100448
117395,0.2075,1.0,253.0,0.003952569169960474
112065,0.20722222222222222,1.0,137.0,0.0072992700729927005
73202,0.20666666666666667,1.0,189.0,0.005291005291005291
198468,0.20666666666666667,4.0,6315.0,0.0006334125098970705
184742,0.20666666666666667,4.0,267.0,0.0149812734082397
131482,0.2063888888888889,2.0,811.0,0.002466091245376079
153766,0.2063888888888889,1.0,1529.0,0.0006540222367560497
186738,0.2061111111111111,2.0,539.0,0.0037105751391465678
193429,0.2038888888888889,2.0,2879.0,0.0006946856547412296
115125,0.2038888888888889,1.0,98.0,0.01020408163265306
2715,0.2038888888888889,4.0,6127.0,0.0006528480496164518
233059,0.2038888888888889,1.0,119.0,0.008403361344537815
100860,0.2036111111111111,1.0,738.0,0.0013550135501355014
207143,0.20333333333333334,1.0,113.0,0.008849557522123894
43902,0.20277777777777778,1.0,497.0,0.002012072434607646
70940,0.20277777777777778,3.0,16068.0,0.00018670649738610905
62891,0.20277777777777778,1.0,331.0,0.0030211480362537764
37481,0.20222222222222222,4.0,24436.0,0.0001636929120969062
121713,0.20222222222222222,2.0,1809.0,0.001105583195135434
176932,0.20166666666666666,1.0,170.0,0.0058823529411764705
41010,0.2013888888888889,3.0,2484.0,0.0012077294685990338
170900,0.20083333333333334,3.0,3017.0,0.0009943652635067948
38134,0.20083333333333334,1.0,6992.0,0.00014302059496567506
166279,0.20083333333333334,2.0,2435.0,0.0008213552361396304
209230,0.20055555555555554,1.0,556.0,0.0017985611510791368
219341,0.20055555555555554,1.0,151.0,0.006622516556291391
91573,0.20027777777777778,1.0,768.0,0.0013020833333333333
67692,0.20027777777777778,1.0,587.0,0.0017035775127768314
108314,0.2,2.0,1644.0,0.0012165450121654502
191194,0.1988888888888889,1.0,69.0,0.014492753623188406
8757,0.1986111111111111,1.0,1053.0,0.000949667616334283
174182,0.1986111111111111,1.0,957.0,0.0010449320794148381
68272,0.19833333333333333,2.0,1037.0,0.0019286403085824494
147250,0.19777777777777777,2.0,15966.0,0.0001252661906551422
187646,0.1975,1.0,184.0,0.005434782608695652
40227,0.19666666666666666,3.0,5127.0,0.0005851375073142189
24141,0.1963888888888889,1.0,1110.0,0.0009009009009009009
33559,0.19611111111111112,1.0,136.0,0.007352941176470588
121316,0.19583333333333333,1.0,174.0,0.005747126436781609
20406,0.19527777777777777,2.0,12614.0,0.00015855398763278897
98075,0.195,2.0,382.0,0.005235602094240838
82173,0.1947222222222222,1.0,1389.0,0.0007199424046076314
233759,0.1947222222222222,4.0,178.0,0.02247191011235955
131063,0.19444444444444445,1.0,221.0,0.004524886877828055
128990,0.19444444444444445,2.0,646.0,0.0030959752321981426
184587,0.1938888888888889,2.0,875.0,0.002285714285714286
168998,0.1938888888888889,2.0,1829.0,0.0010934937124111536
138813,0.19361111111111112,2.0,1461.0,0.0013689253935660506
41170,0.19361111111111112,3.0,21628.0,0.00013870908082115775
69037,0.19333333333333333,1.0,922.0,0.0010845986984815619
171469,0.19333333333333333,1.0,991.0,0.0010090817356205853
140984,0.19333333333333333,5.0,2229.0,0.0022431583669807087
142167,0.19305555555555556,2.0,171.0,0.011695906432748537
57363,0.19305555555555556,1.0,308.0,0.003246753246753247
26598,0.19277777777777777,5.0,2647.0,0.0018889308651303363
20438,0.19277777777777777,2.0,3398.0,0.0005885815185403178
103602,0.19194444444444445,3.0,1288.0,0.002329192546583851
154023,0.19194444444444445,4.0,821.0,0.0048721071863581
16624,0.1913888888888889,1.0,4750.0,0.0002105263157894737
35542,0.1913888888888889,1.0,780.0,0.001282051282051282
202348,0.19111111111111112,1.0,1081.0,0.0009250693802035153
154604,0.19111111111111112,3.0,348.0,0.008620689655172414
67596,0.19111111111111112,9.0,5267.0,0.0017087526105942661
82997,0.19083333333333333,2.0,1086.0,0.001841620626151013
31337,0.19055555555555556,2.0,1555.0,0.0012861736334405145
134379,0.19,1.0,530.0,0.0018867924528301887
232575,0.1897222222222222,2.0,94.0,0.02127659574468085
218542,0.18916666666666668,1.0,138.0,0.007246376811594203
24227,0.18888888888888888,2.0,209.0,0.009569377990430622
39530,0.18861111111111112,2.0,2748.0,0.000727802037845706
26496,0.18833333333333332,1.0,609.0,0.0016420361247947454
34343,0.18805555555555556,3.0,2733.0,0.0010976948408342481
202451,0.18777777777777777,2.0,407.0,0.004914004914004914
133652,0.1875,1.0,1039.0,0.0009624639076034649
94815,0.18722222222222223,1.0,305.0,0.003278688524590164
141101,0.18722222222222223,1.0,250.0,0.004
15108,0.18722222222222223,4.0,719.0,0.005563282336578581
152807,0.18666666666666668,1.0,116.0,0.008620689655172414
105906,0.18611111111111112,1.0,1145.0,0.0008733624454148472
158434,0.1852777777777778,1.0,478.0,0.0020920502092050207
86446,0.18472222222222223,1.0,676.0,0.0014792899408284023
173700,0.18472222222222223,2.0,740.0,0.002702702702702703
63378,0.18444444444444444,6.0,4776.0,0.001256281407035176
198413,0.18444444444444444,1.0,1570.0,0.0006369426751592356
229179,0.1836111111111111,1.0,122.0,0.00819672131147541
202529,0.1836111111111111,2.0,118.0,0.01694915254237288
195607,0.18333333333333332,3.0,1504.0,0.0019946808510638296
33604,0.18333333333333332,7.0,4238.0,0.0016517225106182161
139679,0.18305555555555555,3.0,275.0,0.01090909090909091
123243,0.1825,2.0,123.0,0.016260162601626018
131708,0.18222222222222223,8.0,9701.0,0.0008246572518297083
184787,0.18222222222222223,1.0,50.0,0.02
60913,0.18222222222222223,3.0,30157.0,9.947939118612595e-05
177637,0.18222222222222223,1.0,129.0,0.007751937984496124
137394,0.18194444444444444,3.0,2105.0,0.0014251781472684087
103957,0.18138888888888888,4.0,154.0,0.025974025974025976
3707,0.18055555555555555,1.0,4541.0,0.00022021581149526536
14025,0.18055555555555555,4.0,20218.0,0.00019784350578692255
43169,0.1802777777777778,1.0,1419.0,0.0007047216349541931
60763,0.17972222222222223,2.0,2460.0,0.0008130081300813008
228925,0.17944444444444443,1.0,519.0,0.0019267822736030828
140781,0.17916666666666667,2.0,1100.0,0.0018181818181818182
136816,0.17888888888888888,1.0,638.0,0.001567398119122257
161112,0.17888888888888888,1.0,282.0,0.0035460992907801418
67184,0.17888888888888888,1.0,144.0,0.006944444444444444
154208,0.1786111111111111,1.0,303.0,0.0033003300330033004
128905,0.17833333333333334,4.0,1621.0,0.0024676125848241827
204500,0.17833333333333334,1.0,141.0,0.0070921985815602835
155527,0.17805555555555555,3.0,995.0,0.003015075376884422
21073,0.17777777777777778,3.0,1308.0,0.0022935779816513763
117518,0.1775,1.0,1210.0,0.0008264462809917355
130556,0.17694444444444443,2.0,86.0,0.023255813953488372
102105,0.17666666666666667,1.0,1090.0,0.0009174311926605505
212506,0.1761111111111111,1.0,130.0,0.007692307692307693
162264,0.17583333333333334,1.0,111.0,0.009009009009009009
84810,0.17555555555555555,3.0,27432.0,0.00010936132983377078
209238,0.17555555555555555,2.0,771.0,0.0025940337224383916
115507,0.175,8.0,26105.0,0.00030645470216433634
127829,0.17416666666666666,2.0,721.0,0.0027739251040221915
134224,0.17416666666666666,4.0,1198.0,0.00333889816360601
15446,0.1736111111111111,3.0,10228.0,0.0002933124755572937
96248,0.17305555555555555,1.0,320.0,0.003125
123542,0.17277777777777778,1.0,769.0,0.0013003901170351106
114,0.17277777777777778,5.0,35232.0,0.00014191643960036331
186680,0.1725,1.0,140.0,0.007142857142857143
102297,0.1725,1.0,1430.0,0.0006993006993006993
140843,0.17222222222222222,1.0,552.0,0.0018115942028985507
165631,0.17222222222222222,1.0,47.0,0.02127659574468085
103222,0.17194444444444446,1.0,1498.0,0.0006675567423230974
235,0.17166666666666666,3.0,5819.0,0.0005155525004296271
40291,0.17166666666666666,4.0,74495.0,5.369487885092959e-05
176025,0.17166666666666666,1.0,165.0,0.006060606060606061
16175,0.17166666666666666,2.0,1266.0,0.001579778830963665
134679,0.1713888888888889,5.0,47890.0,0.00010440593025683859
62147,0.1713888888888889,2.0,2433.0,0.0008220304151253596
202902,0.1713888888888889,12.0,25129.0,0.0004775359146802499
154589,0.1711111111111111,1.0,948.0,0.0010548523206751054
180535,0.1711111111111111,1.0,11878.0,8.418925745074928e-05
74558,0.17027777777777778,3.0,286.0,0.01048951048951049
17318,0.17027777777777778,1.0,2807.0,0.0003562522265764161
22865,0.17,2.0,592.0,0.0033783783783783786
144500,0.16972222222222222,1.0,1887.0,0.0005299417064122947
142566,0.16972222222222222,2.0,3498.0,0.0005717552887364208
202006,0.16972222222222222,1.0,126.0,0.007936507936507936
44716,0.16944444444444445,2.0,14517.0,0.00013776951160708134
2178,0.16944444444444445,3.0,29307.0,0.00010236462278636504
177049,0.16944444444444445,4.0,14787.0,0.00027050787854196256
148811,0.16916666666666666,1.0,2282.0,0.00043821209465381246
168487,0.16916666666666666,1.0,96.0,0.010416666666666666
107498,0.1688888888888889,1.0,361.0,0.002770083102493075
18185,0.16833333333333333,1.0,337.0,0.002967359050445104
223516,0.16833333333333333,1.0,138.0,0.007246376811594203
178214,0.1663888888888889,1.0,203.0,0.0049261083743842365
152598,0.1663888888888889,1.0,37.0,0.02702702702702703
15722,0.1661111111111111,1.0,3341.0,0.000299311583358276
97856,0.16555555555555557,5.0,16995.0,0.0002942041776993233
189045,0.16472222222222221,1.0,282.0,0.0035460992907801418
135590,0.16444444444444445,4.0,1549.0,0.0025823111684958036
166148,0.16416666666666666,3.0,350.0,0.008571428571428572
65,0.16416666666666666,7.0,2394.0,0.0029239766081871343
146930,0.1638888888888889,1.0,61.0,0.01639344262295082
161254,0.16333333333333333,1.0,1326.0,0.0007541478129713424
63845,0.16305555555555556,6.0,14707.0,0.00040796899435642894
10847,0.1625,1.0,193.0,0.0051813471502590676
160235,0.1625,7.0,6081.0,0.001151126459463904
89004,0.1625,2.0,1317.0,0.0015186028853454822
185488,0.1622222222222222,1.0,610.0,0.001639344262295082
184709,0.16194444444444445,1.0,45.0,0.022222222222222223
127707,0.16194444444444445,2.0,256.0,0.0078125
196655,0.16166666666666665,2.0,253.0,0.007905138339920948
65136,0.1613888888888889,1.0,164.0,0.006097560975609756
21523,0.1613888888888889,3.0,3889.0,0.0007714065312419646
212400,0.16083333333333333,2.0,125.0,0.016
69392,0.16055555555555556,2.0,767.0,0.002607561929595828
173710,0.16055555555555556,1.0,692.0,0.001445086705202312
187461,0.16,1.0,99.0,0.010101010101010102
92164,0.1597222222222222,1.0,330.0,0.0030303030303030303
53218,0.15944444444444444,1.0,2221.0,0.00045024763619990995
172638,0.15916666666666668,1.0,57.0,0.017543859649122806
124184,0.15916666666666668,3.0,14484.0,0.00020712510356255177
168393,0.15916666666666668,1.0,481.0,0.002079002079002079
10867,0.15888888888888889,1.0,321.0,0.003115264797507788
36580,0.15888888888888889,1.0,1643.0,0.0006086427267194157
134660,0.15861111111111112,1.0,63.0,0.015873015873015872
139105,0.15833333333333333,1.0,72.0,0.013888888888888888
204615,0.15833333333333333,1.0,115.0,0.008695652173913044
159556,0.15805555555555556,1.0,623.0,0.0016051364365971107
68158,0.15805555555555556,2.0,9689.0,0.00020641965115078957
199171,0.15777777777777777,1.0,50.0,0.02
48511,0.15777777777777777,7.0,5117.0,0.0013679890560875513
163081,0.1575,5.0,3942.0,0.0012683916793505834
66592,0.1575,4.0,17312.0,0.0002310536044362292
189021,0.15722222222222224,3.0,24494.0,0.00012247897444272066
21375,0.15694444444444444,1.0,674.0,0.001483679525222552
73223,0.15638888888888888,2.0,1055.0,0.0018957345971563982
192803,0.15583333333333332,5.0,672.0,0.00744047619047619
22752,0.15527777777777776,3.0,3460.0,0.0008670520231213873
42334,0.155,2.0,5638.0,0.000354735721887194
97689,0.155,2.0,1082.0,0.0018484288354898336
166635,0.15388888888888888,1.0,226.0,0.004424778761061947
67972,0.15388888888888888,3.0,23568.0,0.00012729124236252545
118441,0.15388888888888888,1.0,205.0,0.004878048780487805
194564,0.15388888888888888,1.0,102.0,0.00980392156862745
143820,0.15361111111111111,1.0,78.0,0.01282051282051282
192286,0.15361111111111111,1.0,212.0,0.0047169811320754715
119441,0.15333333333333332,1.0,71.0,0.014084507042253521
219587,0.15333333333333332,1.0,129.0,0.007751937984496124
176737,0.15222222222222223,1.0,2676.0,0.0003736920777279522
227098,0.15194444444444444,1.0,116.0,0.008620689655172414
170650,0.15194444444444444,1.0,226.0,0.004424778761061947
127111,0.15194444444444444,11.0,36331.0,0.000302771737634527
102913,0.15166666666666667,1.0,1380.0,0.0007246376811594203
