tag,UpVotes,user_id,rownum
"sql-server","2","3845218","3"
"constraints","2","3845218","4"
"sku","2","3845218","5"
"c","72","3845293","1"
"c++","55","3845293","2"
"multithreading","18","3845293","3"
"pointers","12","3845293","4"
"pthreads","11","3845293","5"
"c","75","3845803","1"
"c++","69","3845803","2"
"javascript","26","3845803","3"
"swift","25","3845803","4"
"arrays","19","3845803","5"
"c#","17","3846275","1"
"wpf","13","3846275","2"
"uwp","3","3846275","3"
"tomcat","2","3846275","4"
"initialization","2","3846275","5"
"android","42","3847117","1"
"android-glide","18","3847117","2"
"java","13","3847117","3"
"javascript","13","3847117","4"
"kotlin","11","3847117","5"
"playframework","34","3848320","1"
"scala","30","3848320","2"
"typescript","16","3848320","3"
"webpack","16","3848320","4"
"reactjs","16","3848320","5"
"django","428","3848833","1"
"python","346","3848833","2"
"django-models","201","3848833","3"
"django-2.0","169","3848833","4"
"django-rest-framework","83","3848833","5"
"django","14","3849359","1"
"django-migrations","10","3849359","2"
"django-1.7","10","3849359","3"
"django-rest-framework","3","3849359","4"
"angularjs","3","3849359","5"
"c++","443","3549027","1"
"string","130","3549027","2"
"c-preprocessor","94","3549027","3"
"stdstring","94","3549027","4"
"c++11","57","3549027","5"
"windows-10","18","3551551","1"
"android","18","3551551","2"
"android-studio","18","3551551","3"
"c","135","3553031","1"
"c#","148","3678363","1"
"dapper","73","3678363","2"
"orm","72","3678363","3"
"asp.net-mvc","67","3678363","4"
"html","50","3678363","5"
"mysql","11","3679344","1"
"php","11","3679344","2"
"pdo","5","3679344","3"
"database","5","3679344","4"
"sql-server","4","3679344","5"
"regex","3735","3679490","1"
"python","1453","3679490","2"
"javascript","589","3679490","3"
"string","419","3679490","4"
"java","408","3679490","5"
"django","111","3679857","1"
"python","108","3679857","2"
"r","55","3679857","3"
"django-models","20","3679857","4"
"django-admin","18","3679857","5"
"airflow","151","3679900","1"
"python","55","3679900","2"
"apache-spark","51","3679900","3"
"scala","40","3679900","4"
"airflow-scheduler","22","3679900","5"
"gtk","1","3681213","1"
"vala","1","3681213","2"
"segmentation-fault","1","3681213","3"
"widget","1","3681213","4"
"c","14","3682393","1"
"pointers","6","3682393","2"
"struct","5","3682393","3"
"c++","3","3682393","4"
"character","3","3682393","5"
"r","325","3682794","1"
"shiny","180","3682794","2"
"leaflet","46","3682794","3"
"shinydashboard","41","3682794","4"
"dt","21","3682794","5"
"c++","103","3742943","1"
"c","60","3742943","2"
"qt","27","3742943","3"
"pointers","17","3742943","4"
"constants","11","3742943","5"
"intellij-idea","49","3743145","1"
"textselection","49","3743145","2"
"intellij-13","49","3743145","3"
"multiple-columns","49","3743145","4"
"android-studio","49","3743145","5"
"c#","4152","3744182","1"
"json.net","2496","3744182","2"
"json","2076","3744182","3"
"serialization","999","3744182","4"
"xml","670","3744182","5"
"asp.net","5","3811394","4"
"javascript","4","3811394","5"
"libgdx","1","3812735","1"
"admob","1","3812735","2"
"memory-leaks","1","3812735","3"
"android","1","3812735","4"
"eclipse","1","3812735","5"
"swift","29","3813411","1"
"ios","26","3813411","2"
"mapkit","19","3813411","3"
"javascript","19","3813411","4"
"python","17","3813411","5"
"c++","29","3814740","1"
"macros","24","3814740","2"
"php","23","3814740","3"
"arrays","14","3814740","4"
"foreach","11","3814740","5"
"swift","557","3815069","1"
"ios","517","3815069","2"
"swiftui","481","3815069","3"
"ios13","166","3815069","4"
"xcode","129","3815069","5"
"csrf-protection","1","3818021","1"
"tomcat7","1","3818021","2"
"spring","1","3818021","3"
"spring-security","1","3818021","4"
"php","118","3819761","1"
"javascript","85","3819761","2"
"html","49","3819761","3"
"jquery","29","3819761","4"
"arrays","28","3819761","5"
"security","144","3823831","1"
"encryption","76","3823831","2"
"hash","63","3823831","3"
"java","54","3823831","4"
"passwords","52","3823831","5"
"python","146","3824723","1"
"python-2.7","35","3824723","2"
"multiprocessing","33","3824723","3"
"machine-learning","33","3824723","4"
"one-hot-encoding","21","3824723","5"
"c","10","3825101","1"
"python","6","3825101","2"
"git","6","3825101","3"
"azure-devops","6","3825101","4"
"winapi","4","3825101","5"
"java","98","3825788","1"
"ios","72","3825788","2"
"android","27","3825788","3"
"xcode8","20","3825788","4"
"swift","17","3825788","5"
"node.js","469","3828228","1"
"python","462","3828228","2"
"npm","453","3828228","3"
"windows","453","3828228","4"
"docker","218","3828228","5"
"rx-java","536","3903847","1"
"rx-java2","520","3903847","2"
"android","296","3903847","3"
"rx-android","146","3903847","4"
"java","120","3903847","5"
"ajax","5","3908739","1"
"django-csrf","5","3908739","2"
"post","5","3908739","3"
"django-views","5","3908739","4"
"csrf","5","3908739","5"
"ios","24","3909621","1"
"xcode6gm","19","3909621","2"
"c","16","3909621","3"
"struct","7","3909621","4"
"c++","4","3909621","5"
"python","2","3911862","1"
"wireshark","2","3911862","2"
"pyshark","2","3911862","3"
"packet-capture","2","3911862","4"
"apache-kafka","1","3911862","5"
"ios","26","3913535","1"
"swift","12","3913535","2"
"uitextfield","5","3913535","3"
"autolayout","4","3913535","4"
"apple-push-notifications","3","3913535","5"
"java","8","3918488","1"
"cxf","4","3918488","2"
"jax-rs","3","3918488","3"
"subnet","13","3528562","5"
"angular","1107","3631348","1"
"typescript","516","3631348","2"
"angular2-template","166","3631348","3"
"angular-material","94","3631348","4"
"rxjs","87","3631348","5"
"python","102","3631440","1"
"pandas","70","3631440","2"
"python-collections","38","3631440","3"
"django","8","3631440","4"
"ssh","8","3631440","5"
"c#","14","3631770","1"
"c#-5.0","6","3631770","2"
"async-await","6","3631770","3"
"task-parallel-library","6","3631770","4"
"wpf","3","3631770","5"
"php","118","3632526","1"
"static-methods","29","3632526","2"
"javascript","20","3632526","3"
"mysql","19","3632526","4"
"jquery","13","3632526","5"
"angularjs","67","3632710","1"
"meanjs","32","3632710","2"
"javascript","32","3632710","3"
"node.js","16","3632710","4"
"kineticjs","8","3632710","5"
"c","30","3638744","1"
"arrays","13","3638744","2"
"unary-operator","9","3638744","3"
"binary-operators","9","3638744","4"
"endianness","7","3638744","5"
"c","253","3640699","1"
"linux","45","3640699","2"
"pointers","35","3640699","3"
"arrays","31","3640699","4"
"bash","26","3640699","5"
"android","4","3640997","1"
"memory-leaks","2","3640997","2"
"android-fragments","2","3640997","3"
"androiddesignsupport","2","3640997","4"
"leakcanary","2","3640997","5"
"java","298","3641067","1"
"spring-boot","148","3641067","2"
"spring","86","3641067","3"
"javascript","64","3641067","4"
"mongodb","62","3641067","5"
"javascript","32","3641207","1"
"jquery","22","3641207","2"
"angularjs","16","3641207","3"
"html","15","3641207","4"
"twitter-bootstrap","7","3641207","5"
"c#","552","3645638","1"
"asp.net-core","388","3645638","2"
"asp.net-core-webapi","281","3645638","3"
"json","222","3645638","4"
"asp.net-core-mvc","97","3645638","5"
"php","634","3732075","1"
"laravel","81","3732075","2"
"mysql","46","3732075","3"
"jquery","46","3732075","4"
"javascript","45","3732075","5"
"angular","338","3738171","1"
"javascript","337","3738171","2"
"typescript","119","3738171","3"
"express","57","3738171","4"
"node.js","57","3738171","5"
"c#","48","3739842","1"
"jquery","39","3739842","2"
"javascript","37","3739842","3"
"asp.net","24","3739842","4"
"html","19","3739842","5"
"vb.net","757","3740093","1"
"c#","173","3740093","2"
".net","84","3740093","3"
"winforms","67","3740093","4"
"multithreading","54","3740093","5"
"haskell","140","3806046","1"
"ruby","74","3806046","2"
"ruby-on-rails","47","3806046","3"
"gem","38","3806046","4"
"linux","37","3806046","5"
"c++","3268","3807729","1"
"c++11","653","3807729","2"
"string","257","3807729","3"
"c","202","3807729","4"
"gcc","170","3807729","5"
"c","48","3808573","1"
"arrays","15","3808573","2"
"pointers","13","3808573","3"
"memory-management","9","3808573","4"
"malloc","7","3808573","5"
"swift","829","3810673","1"
"ios","425","3810673","2"
"time","148","3810673","3"
"core-data","144","3810673","4"
"uitapgesturerecognizer","129","3810673","5"
"html","6","3811394","1"
"c#","5","3811394","2"
"c","5","3811394","3"
"opus","3","3894979","1"
"vp8","3","3894979","2"
"webrtc","3","3894979","3"
"javascript","112","3898495","1"
"c#","53","3898495","2"
"html","47","3898495","3"
"jquery","38","3898495","4"
"asp.net","32","3898495","5"
"c","303","3899431","1"
"linux","160","3899431","2"
"c++","81","3899431","3"
"regex","34","3899431","4"
"arrays","26","3899431","5"
"qt","1158","3902472","1"
"c++","777","3902472","2"
"qt5","116","3902472","3"
"pyqt","107","3902472","4"
"qt4","97","3902472","5"
"c#","55","3902958","1"
".net","12","3902958","2"
"entity-framework","11","3902958","3"
"entity-framework-core","11","3902958","4"
"dependency-injection","8","3902958","5"
"javascript","1381","3903374","1"
"html","1105","3903374","2"
"css","958","3903374","3"
"jquery","797","3903374","4"
"internet-explorer","97","3903374","5"
"ios","10","3982490","1"
"autolayout","8","3982490","2"
"objective-c","3","3982490","3"
"uitableview","3","3982490","4"
"swift","3","3982490","5"
"ruby","385","3982562","1"
"ruby-on-rails","194","3982562","2"
"javascript","148","3982562","3"
"arrays","59","3982562","4"
"ruby-on-rails-5","34","3982562","5"
"webassembly","354","3983557","1"
"javascript","182","3983557","2"
"c++","84","3983557","3"
"browser","75","3983557","4"
"google-nativeclient","69","3983557","5"
"python","5","3986680","1"
"odoo","4","3986680","2"
"html","157","3710481","2"
"javascript","68","3710481","3"
"reactjs","57","3710481","4"
"jquery","45","3710481","5"
"android","651","3710865","1"
"java","149","3710865","2"
"kotlin","105","3710865","3"
"android-edittext","54","3710865","4"
"android-layout","48","3710865","5"
"php","1","3714751","1"
"twitter-bootstrap","1","3714751","2"
"html","1","3714751","3"
"tkinter","510","3714930","1"
"python","472","3714930","2"
"python-3.x","105","3714930","3"
"python-2.7","73","3714930","4"
"user-interface","45","3714930","5"
"oracle","132","3715100","1"
"sql","63","3715100","2"
"oracle-sqldeveloper","45","3715100","3"
"java","29","3715100","4"
"oracle-ords","26","3715100","5"
"c#","93","3715778","1"
"linq","26","3715778","2"
"entity-framework","21","3715778","3"
"mysql","11","3715778","4"
"file-format","10","3715778","5"
"c","293","3716664","1"
"php","66","3716664","2"
"pointers","37","3716664","3"
"arrays","33","3716664","4"
"javascript","29","3716664","5"
"django","19","3719167","1"
"cakephp","11","3719167","2"
"angular","10","3719167","3"
"typescript","9","3719167","4"
"python","8","3719167","5"
"swift","23","3720634","1"
"ios","19","3720634","2"
"firebase","6","3720634","3"
"firebase-authentication","6","3720634","4"
"statusbar","6","3720634","5"
"php","34","3722302","1"
"laravel","16","3722302","2"
"html","10","3722302","3"
"laravel-socialite","5","3722302","4"
"api","5","3722302","5"
"javascript","5","3785735","1"
"angularjs","4","3785735","2"
"sanitization","4","3785735","3"
"angularjs-directive","4","3785735","4"
"ecmascript-6","1","3785735","5"
"node.js","21","3787446","1"
"javascript","8","3787446","2"
"mysql","4","3787446","3"
"security","4","3787446","4"
"google-apps-script","3","3787446","5"
"java","10111","3788176","1"
"generics","989","3788176","2"
"java-8","787","3788176","3"
"java-stream","689","3788176","4"
"multithreading","632","3788176","5"
"html","2","3877542","1"
"html-table","2","3877542","2"
"css","2","3877542","3"
"c++","119","3877787","1"
"halide","64","3877787","2"
"c++11","22","3877787","3"
"c","16","3877787","4"
"x86","15","3877787","5"
"php","151","3884852","1"
"yii2","86","3884852","2"
"html","56","3884852","3"
"javascript","56","3884852","4"
"mysql","45","3884852","5"
"freertos","176","3887835","1"
"embedded","48","3887835","2"
"c","48","3887835","3"
"stm32","28","3887835","4"
"rtos","20","3887835","5"
"javascript","2076","3889449","1"
"jquery","1007","3889449","2"
"security","873","3889449","3"
"iframe","857","3889449","4"
"same-origin-policy","845","3889449","5"
"php","3818","3933332","1"
"arrays","1151","3933332","2"
"string","448","3933332","3"
"c","337","3933332","4"
"regex","255","3933332","5"
"c++","53","3933895","1"
"c-preprocessor","45","3933895","2"
"c","19","3933895","3"
"openmp","5","3933895","4"
"parallel-processing","4","3933895","5"
"php","51","3935089","1"
"django","51","3935089","2"
"phalcon","43","3935089","3"
"python","35","3935089","4"
"permissions","13","3935089","5"
"angular","7","3938359","1"
"javascript","4","3938359","2"
"rxjs","2","3938359","3"
"typescript","2","3938359","4"
"class","1","3938359","5"
"css","38","3938718","1"
"php","37","3938718","2"
"center","35","3938718","3"
"position","35","3938718","4"
"android","25","3938718","5"
"ios","1760","3940672","1"
"swift","1145","3940672","2"
"objective-c","498","3940672","3"
"xcode","212","3940672","4"
"uitableview","158","3940672","5"
"vba","10","3941478","1"
"ms-access","10","3941478","2"
"refresh","2","3941478","3"
"sql","2","3941478","4"
"security","2","3941478","5"
"asp.net","2","3947414","1"
"web-services","2","3947414","2"
"iis","2","3947414","3"
"python","18","4030694","1"
"matplotlib","11","4030694","2"
"python-2.7","7","4030694","3"
"subplot","6","4030694","4"
"plot","6","4030694","5"
"c#","63","4031869","1"
"garbage-collection","16","4031869","2"
"httpclient","16","4031869","3"
"memory","16","4031869","4"
"memory-leaks","16","4031869","5"
"python","33","4033690","1"
"templates","30","4033690","2"
"generic-programming","30","4033690","3"
"android","25","4033690","4"
"proguard","13","4033690","5"
"javascript","165","4035845","1"
"css","110","4035845","2"
"overflow","83","4035845","3"
"service-worker","57","4035845","4"
"html","39","4035845","5"
"php","11","4036180","1"
"reactjs","2076","3731501","4"
"ecmascript-6","1646","3731501","5"
"vue.js","1","3789164","1"
"python","1","3789164","2"
"infinite-loop","1","3789164","3"
"horizontal-scrolling","1","3789164","4"
"text-to-speech","1","3789164","5"
"laravel","127","3789576","1"
"php","77","3789576","2"
"laravel-5","30","3789576","3"
"laravel-5.3","28","3789576","4"
"request","26","3789576","5"
"gdb","11","3793047","1"
"find","10","3793047","2"
"debugging","10","3793047","3"
"memory-segmentation","10","3793047","4"
"python","2","3793047","5"
"reactjs","43","3793234","1"
"npm","43","3793234","2"
"node.js","43","3793234","3"
"facebook","43","3793234","4"
"mongodb","17","3793234","5"
"core-data","6","3793921","1"
"ios","6","3793921","2"
"memory-leaks","6","3793921","3"
"swift3","6","3793921","4"
"swift","6","3793921","5"
"javascript","1375","3794812","1"
"reactjs","818","3794812","2"
"typescript","336","3794812","3"
"react-hooks","164","3794812","4"
"ecmascript-6","136","3794812","5"
"python","3","3795656","1"
"static","3","3795656","2"
"bash","3","3795656","3"
"html","3","3795656","4"
"segmentation-fault","2","3795656","5"
"perforce","1202","3799759","1"
"python","615","3799759","2"
"p4v","137","3799759","3"
"python-3.x","116","3799759","4"
"version-control","106","3799759","5"
"opencv","19","3871961","1"
"c++","12","3871961","2"
"image-processing","9","3871961","3"
"linux","7","3871961","4"
"computer-vision","6","3871961","5"
"skmaps","93","3871963","1"
"android","60","3871963","2"
"ios","36","3871963","3"
"openstreetmap","14","3871963","4"
"objective-c","11","3871963","5"
"lwjgl","3","3872447","1"
"opengl","3","3872447","2"
"memory-leaks","2","3872447","3"
"java","2","3872447","4"
"rotation","1","3872447","5"
"c","2","3873741","1"
"segmentation-fault","1","3873741","2"
"malloc","1","3873741","3"
"combinations","1","3873741","4"
"strncpy","1","3873741","5"
"javascript","2870","3874623","1"
"python","1379","3874623","2"
"arrays","645","3874623","3"
"node.js","568","3874623","4"
"python-3.x","365","3874623","5"
