tag,UpVotes,user_id,rownum
"angularjs","571","1916110","2"
"node.js","427","1916110","3"
"java","327","1916110","4"
"scheduled-tasks","223","1916110","5"
"angularjs","1602","1916258","1"
"javascript","1194","1916258","2"
"gruntjs","701","1916258","3"
"node.js","569","1916258","4"
"ajax","326","1916258","5"
"javascript","268","1919228","1"
"java","254","1919228","2"
"rest","46","1919228","3"
"angular","45","1919228","4"
"jquery","45","1919228","5"
"android","195","1945764","1"
"android-studio","161","1945764","2"
"sdk","160","1945764","3"
"error-handling","160","1945764","4"
"gradle","160","1945764","5"
"paypal-ipn","4","1945923","1"
"php","4","1945923","2"
"paypal","4","1945923","3"
"security","4","1945923","4"
"mysql","136","1946768","1"
"innodb","110","1946768","2"
"c","27","1946768","3"
"locking","20","1946768","4"
"indexing","16","1946768","5"
"php","1047","1948292","1"
"mysql","292","1948292","2"
"form-for","8","1748734","3"
"ruby-on-rails-3","8","1748734","4"
"heroku","7","1748734","5"
"php","18","1748737","1"
"html","7","1748737","2"
"static","5","1748737","3"
"sql-delete","4","1748737","4"
"sql","4","1748737","5"
"angular","6154","1749403","1"
"javascript","2558","1749403","2"
"angularjs","2382","1749403","3"
"typescript","2311","1749403","4"
"c#","2020","1749403","5"
"ios","13","1785112","1"
"objective-c","10","1785112","2"
"iphone","9","1785112","3"
"cocoa-touch","8","1785112","4"
"uinavigationcontroller","8","1785112","5"
"java","596","1786065","1"
"string","140","1786065","2"
"arraylist","101","1786065","3"
"arrays","59","1786065","4"
"hashmap","41","1786065","5"
"c#","1453","1786428","1"
"asp.net-mvc","121","1786428","2"
"asp.net","120","1786428","3"
"string","112","1786428","4"
".net","102","1786428","5"
"c#","975","1816704","1"
"asp.net-mvc","475","1816704","2"
"javascript","405","1816704","3"
"asp.net","294","1816704","4"
"jquery","226","1816704","5"
"java","152","1817029","1"
"android","60","1817029","2"
"ssl","59","1817029","3"
"https","57","1817029","4"
"httpclient","57","1817029","5"
"c++","32","1817167","1"
"c","6","1817167","2"
"dynamic","5","1817167","3"
"colors","4","1817167","4"
"pointers","4","1817167","5"
"android","963","1818045","1"
"java","880","1818045","2"
"maven","331","1818045","3"
"gradle","226","1818045","4"
"spring","207","1818045","5"
"java","112","1838726","1"
"ios","42","1838726","2"
"c++","29","1838726","3"
"xcode","24","1838726","4"
"linux","22","1838726","5"
"git","373","1839777","1"
"c","197","1839777","2"
"linux","107","1839777","3"
"c++","102","1839777","4"
"gcc","59","1839777","5"
"c++","68","1840231","1"
"c","58","1840231","2"
"ipc","37","1840231","3"
"fork","36","1840231","4"
"pointers","26","1840231","5"
"c","44","1840239","1"
"java","18","1840239","2"
"c++","10","1840239","3"
"gdb","6","1840239","4"
"loops","6","1840239","5"
"nginx","68","1842385","1"
"regex","25","1842385","2"
"memcached","22","1842385","3"
"perl","10","1842385","4"
"mysql","9","1842385","5"
"jsp","6","1874007","1"
"siteminder","6","1874007","2"
"xss","6","1874007","3"
"web-applications","6","1874007","4"
"authentication","6","1874007","5"
"php","5","1874562","1"
"jquery","4","1874562","2"
"javascript","3","1874562","3"
"html","3","1874562","4"
"jquery-selectors","3","1874562","5"
"apache-tomee","123","1874954","1"
"java","77","1874954","2"
"tomee-7","44","1874954","3"
"tomcat","33","1874954","4"
"jakarta-ee","29","1874954","5"
"java","260","1875400","1"
"eclipse","254","1875400","2"
"windows","252","1875400","3"
"32bit-64bit","252","1875400","4"
"android","252","1875400","5"
"javascript","150","1877903","1"
"excel","61","1877903","2"
"php","49","1877903","3"
"vba","49","1877903","4"
"node-modules","33","1877903","5"
"php","1041","1878262","1"
"symbols","295","1878262","2"
"arguments","295","1878262","3"
"operators","295","1878262","4"
"mysql","87","1878262","5"
"php","43","1878522","1"
"c++","23","1878522","2"
"path","23","1878522","3"
"environment","23","1878522","4"
"c#","21","1878522","5"
"mysql","3525","1920232","1"
"sql","2233","1920232","2"
"php","1246","1920232","3"
"laravel","984","1920232","4"
"sql-server","545","1920232","5"
"react-native","20","1922026","1"
"fetch-api","17","1922026","2"
"unit-testing","17","1922026","3"
"jest","17","1922026","4"
"sql-delete","7","1922026","5"
"ios","495","1922589","1"
"swift","468","1922589","2"
"cordova","261","1922589","3"
"xcode6","159","1922589","4"
"uinavigationcontroller","133","1922589","5"
"php","832","1948627","1"
"arrays","301","1948627","2"
"associative-array","202","1948627","3"
"mysql","87","1948627","4"
"mysqli","80","1948627","5"
"django","18","1949665","1"
"django-models","12","1949665","2"
"d3.js","8","1949665","3"
"javascript","7","1949665","4"
"django-settings","6","1949665","5"
"html","229","1951708","1"
"php","213","1951708","2"
"css","202","1951708","3"
"extjs","176","1951708","4"
"mysql","156","1951708","5"
"java","7","1952812","1"
"stack-overflow","5","1952812","2"
"webdriver","1","1952812","3"
"jar","1","1952812","4"
"ruby","1119","1954610","1"
"ruby-on-rails","498","1954610","2"
"regex","209","1954610","3"
"arrays","162","1954610","4"
"ruby-on-rails-4","87","1954610","5"
"php","727","1990684","1"
"mysql","128","1990684","2"
"javascript","92","1933563","1"
"jquery","91","1933563","2"
"html","71","1933563","3"
"css","51","1933563","4"
"asp.net-core","20","1933563","5"
"c++","164","1935008","1"
"qt","67","1935008","2"
"matlab","24","1935008","3"
"stl","13","1935008","4"
"vector","11","1935008","5"
"jquery","27","1935077","1"
"mysql","20","1935077","2"
"php","19","1935077","3"
"javascript","14","1935077","4"
"html","11","1935077","5"
"dart","22","1935130","1"
"dart-polymer","10","1935130","2"
"dart-webui","7","1935130","3"
"polymer","5","1935130","4"
"dart-mirrors","3","1935130","5"
"security","1","1936218","1"
"jboss7.x","1","1936218","2"
"terminal","1","1936218","3"
"ubuntu","1","1936218","4"
"linux","1","1936218","5"
"php","10","1936631","1"
"html","5","1936631","2"
"mysql","3","1936631","3"
"c++","3","1936631","4"
"javascript","3","1936631","5"
"ruby","166","1938097","1"
"ruby-on-rails","161","1938097","2"
"activerecord","67","1938097","3"
"vue.js","60","1938097","4"
"vuejs2","58","1938097","5"
"css","106","1973256","1"
"overflow","100","1973256","2"
"alignment","100","1973256","3"
"text","100","1973256","4"
"center","100","1973256","5"
"php","3","1973288","1"
"security","3","1973288","2"
"ssl","3","1973288","3"
"tidesdk","2","1973288","4"
"printing","2","1973288","5"
"laravel","54","1973588","1"
"laravel-5.1","29","1973588","2"
"laravel-4","22","1973588","3"
"database-migration","21","1973588","4"
"php","13","1973588","5"
"python","17","1975299","1"
"arrays","9","1975299","2"
"rpy2","9","1975299","3"
"javascript","6","1975299","4"
"regex","4","1975299","5"
"php","5","1976430","1"
"error-logging","2","1976430","2"
"google-calendar-api","2","1976430","3"
"command-line-interface","2","1976430","4"
"joomla","2","1976430","5"
"java","191","1976843","1"
"spring","124","1976843","2"
"angular","85","1976843","3"
"spring-boot","41","1976843","4"
"javascript","34","1976843","5"
"mysql","16","1977509","1"
"c","13","1977509","2"
"php","10","1977509","3"
"sql","5","1977509","4"
"database","5","1977509","5"
"symfony","17","1977778","1"
"angular6","11","1977778","2"
"angular","11","1977778","3"
"php","9","1977778","4"
"angular-cli","7","1977778","5"
"android","65","1977828","1"
"java","25","1977828","2"
"gesture","12","1977828","3"
"surfaceview","12","1977828","4"
"serializable","9","1977828","5"
"php","151","1979910","1"
"mysql","78","1979910","2"
"password-protection","47","1979910","3"
"html","33","1979910","4"
"parse-platform","31","1979910","5"
"ruby-on-rails","37","1980034","1"
"carousel","16","1980034","2"
"navigation","16","1980034","3"
"slick.js","16","1980034","4"
"ruby","9","1980034","5"
"php","217","1980250","1"
"mysql","80","1980250","2"
"jquery","37","1980250","3"
"javascript","36","1980250","4"
"arrays","31","1980250","5"
"windows","1","1980309","1"
"c++","1","1980309","2"
"winapi","1","1980309","3"
"php","196","1980359","1"
"javascript","58","1980359","2"
"mysql","55","1980359","3"
"c#","48","1980359","4"
"jquery","26","1980359","5"
"asp.net-mvc","571","2030565","1"
"jquery","348","2030565","2"
"c#","267","2030565","3"
"asp.net-mvc-4","172","2030565","4"
"razor","149","2030565","5"
"php","13","2030720","1"
"html","12","2030720","2"
"javascript","6","2030720","3"
"css","4","2030720","4"
"jquery","3","2030720","5"
"c++","226","2032021","1"
"c","132","2032021","2"
"pointers","60","2032021","3"
"java","46","2032021","4"
"function","22","2032021","5"
"linux","120","2032712","1"
"cp","119","2032712","2"
"java","33","2032712","3"
"javascript","13","2032712","4"
"class","13","2032712","5"
"python","25","2032943","1"
"php","21","2032943","2"
"bash","11","2032943","3"
"awk","11","2032943","4"
"sed","8","2032943","5"
"ruby-on-rails","92","2033311","1"
"ruby-on-rails-3","45","2033311","2"
"activerecord","26","2033311","3"
"validation","23","2033311","4"
"ruby","19","2033311","5"
"c","14","2035738","1"
"buffer-overflow","13","2035738","2"
"malloc","13","2035738","3"
"segmentation-fault","13","2035738","4"
"stack-overflow","13","2035738","5"
"css","38","2035819","1"
"php","37","2035819","2"
"twitter-bootstrap","35","2035819","3"
"font-awesome","32","2035819","4"
"html","16","2035819","5"
"c++","126","2037422","1"
"string","61","2037422","2"
"string-view","60","2037422","3"
"c++17","60","2037422","4"
"bytecode-manipulation","15","1848662","4"
"bytecode","6","1848662","5"
"php","11","1849175","1"
"codeigniter","4","1849175","2"
"video","3","1849175","3"
"arrays","3","1849175","4"
"stream","3","1849175","5"
"ios","1322","1849664","1"
"objective-c","373","1849664","2"
"swift","316","1849664","3"
"xcode","288","1849664","4"
"ios-simulator","195","1849664","5"
"regex","258","1851986","1"
"python","188","1851986","2"
"powershell","159","1851986","3"
"powershell-2.0","70","1851986","4"
"monitoring","69","1851986","5"
"c","37","1852359","1"
"linux","16","1852359","2"
"service-worker","12","1852359","3"
"java","7","1852359","4"
"multithreading","7","1852359","5"
"python","33","1852411","1"
"cryptography","16","1852411","2"
"pycrypto","16","1852411","3"
"node.js","16","1852411","4"
"selenium","5","1852411","5"
"java","99","1852723","1"
"web-services","17","1852723","2"
"c++","14","1852723","3"
"c++11","13","1852723","4"
"move-semantics","13","1852723","5"
"wagtail","965","1853523","1"
"django","626","1853523","2"
"python","240","1853523","3"
"wagtail-streamfield","95","1853523","4"
"twitter-bootstrap","77","1853523","5"
"python","71","1929635","1"
"go","55","1929635","2"
"http","38","1929635","3"
"response","38","1929635","4"
"class","22","1929635","5"
"go","193","1930219","1"
"javascript","106","1930219","2"
"node.js","102","1930219","3"
"c#","62","1930219","4"
"regex","61","1930219","5"
"python","33","1930331","1"
"c++","17","1930331","2"
"javascript","16","1930331","3"
"java","11","1930331","4"
"c","11","1930331","5"
"mysql","1034","1930838","1"
"database","553","1930838","2"
"schema","551","1930838","3"
"database-schema","550","1930838","4"
"java","479","1930838","5"
"django","12","1931039","1"
"python","11","1931039","2"
"python-3.x","10","1931039","3"
"unit-testing","10","1931039","4"
"selenium","2","1931039","5"
"c++","12183","1932150","1"
"c++11","5537","1932150","2"
"templates","2440","1932150","3"
"stl","609","1932150","4"
"unique-ptr","590","1932150","5"
"django","332","1959899","1"
"python","81","1959899","2"
"celery","66","1959899","3"
"java","66","1959899","4"
"celerybeat","61","1959899","5"
"php","33","1964163","1"
"mysql","14","1964163","2"
"ojs","8","1964163","3"
"pdo","8","1964163","4"
"xml","7","1964163","5"
"linux","14","1966129","1"
"memory-management","11","1966129","2"
"android","9","1966129","3"
"low-memory","9","1966129","4"
"git","4","1966129","5"
"google-apps-script","9","1966294","1"
"windows","5","1966294","2"
"sql","4","1966294","3"
"command","4","1966294","4"
"cmd","4","1966294","5"
"c","901","1967396","1"
"matlab","508","1967396","2"
"excel","410","1967396","3"
"vba","355","1967396","4"
"bit-manipulation","275","1967396","5"
"c","170","2001149","1"
"linux","153","2001149","2"
"shell","44","2001149","3"
"unix","39","2001149","4"
"linux-kernel","35","2001149","5"
"css","113","2004452","1"
"html","21","2004452","2"
"visibility","6","2004452","3"
"drop-down-menu","6","2004452","4"
"nav","6","2004452","5"
"php","78","2004683","1"
"c++","44","2004683","2"
"mysql","31","2004683","3"
"function","29","2004683","4"
"recursion","29","2004683","5"
"git","24","2005291","1"
"atlassian-sourcetree","18","2005291","2"
"javascript","15","2005291","3"
"css","15","2005291","4"
"jquery","8","2005291","5"
"php","21","2005984","1"
"python","14","2005984","2"
"jquery","4","2005984","3"
"javascript","4","2005984","4"
"sanitize","4","2005984","5"
"javascript","69","2006429","1"
"jquery","31","2006429","2"
"node.js","14","2006429","3"
"date","9","2006429","4"
"max","9","2006429","5"
"php","20","2007059","1"
".htaccess","7","2007059","2"
"mysql","6","2007059","3"
"oauth2","6","2007059","4"
"google-identity-toolkit","6","2007059","5"
"php","325","2008384","1"
"laravel","255","2008384","2"
"javascript","167","2008384","3"
"reactjs","153","2008384","4"
"laravel-5","138","2008384","5"
"php","17","2009684","1"
"jquery","8","2009684","2"
"validation","6","2009684","3"
"javascript","5","2009684","4"
"forms","4","2009684","5"
"php","64","2011048","1"
"mysql","23","2011048","2"
"string","15","2011048","3"
"joomla","14","2011048","4"
"datetime","14","2011048","5"
"git","139","2052730","1"
"mysql","120","2052730","2"
"git-push","117","2052730","3"
"c","32","2052730","4"
"php","28","2052730","5"
"javascript","97","1879153","2"
"filter","92","1879153","3"
"ng-grid","92","1879153","4"
"c","3","1879153","5"
"android","383","1880263","1"
"android-drawable","149","1880263","2"
"android-progressbar","149","1880263","3"
"android-recyclerview","55","1880263","4"
"ontouchlistener","46","1880263","5"
"arm","1104","1880339","1"
"linux-kernel","398","1880339","2"
"c","366","1880339","3"
"linux","344","1880339","4"
"assembly","190","1880339","5"
"php","904","1880431","1"
"ios","556","1880431","2"
"android","425","1880431","3"
"objective-c","408","1880431","4"
"c#","385","1880431","5"
"android","16","1925248","1"
"opengl","9","1925248","2"
"opengl-es","8","1925248","3"
"c","7","1925248","4"
"magnetometer","7","1925248","5"
"django","617","1925257","1"
"python","612","1925257","2"
"tornado","130","1925257","3"
"python-2.7","90","1925257","4"
"python-3.x","78","1925257","5"
"java","239","1925997","1"
"java-stream","76","1925997","2"
"java-8","71","1925997","3"
"jersey","40","1925997","4"
"rest","35","1925997","5"
"erlang","180","1926357","1"
"rebar","33","1926357","2"
"otp","19","1926357","3"
"erlang-shell","19","1926357","4"
"functional-programming","15","1926357","5"
"ios","66","1927176","1"
"swift","50","1927176","2"
"c++","40","1927176","3"
"objective-c","38","1927176","4"
"iphone","35","1927176","5"
"cobol","726","1927206","1"
"mainframe","335","1927206","2"
"jcl","163","1927206","3"
"dfsort","61","1927206","4"
"zos","58","1927206","5"
"java","7646","1927832","1"
"javascript","1268","1927832","2"
"jquery","1112","1927832","3"
"string","854","1927832","4"
"arrays","625","1927832","5"
"php","672","1954692","1"
"arrays","331","1954692","2"
"foreach","272","1954692","3"
"php-ini","73","1954692","4"
"mysql","72","1954692","5"
"bash","446","1955371","1"
"grep","243","1955371","2"
"find","239","1955371","3"
"diff","239","1955371","4"
"regex","152","1955371","5"
"c","406","1956010","1"
"xpath","370","1956010","2"
"unicode","282","1956010","3"
"perl","270","1956010","4"
"floating-point","200","1956010","5"
