tag,UpVotes,user_id,rownum
"javascript","3","161892","3"
"malware","3","161892","4"
"hash","2","161892","5"
"aslr","4","162233","1"
"ctf","3","162233","2"
"sql-injection","3","162233","3"
"linux","3","162233","4"
"exploit","3","162233","5"
"penetration-test","42","162250","1"
"audit","38","162250","2"
"microsoft","3","162250","3"
"privilege-escalation","3","162250","4"
"privacy","2","162250","5"
"account-security","170","162343","1"
"phishing","154","162343","2"
"windows","39","162343","3"
"known-vulnerabilities","31","162343","4"
"meltdown","31","162343","5"
"krack","3","162395","1"
"wpa2","3","162395","2"
"cookies","1","163038","1"
"oauth2","1","163038","2"
"http","1","163038","3"
"openid-connect","1","163038","4"
"oauth","1","163038","5"
"penetration-test","485","163495","1"
"theory","337","163495","2"
"passwords","327","163495","3"
"vulnerability","284","163495","4"
"cryptography","238","163495","5"
"javascript","6","164223","1"
"virus","5","164223","2"
"injection","4","164223","3"
"php","4","164223","4"
"python","4","164223","5"
"sql-injection","1","164241","1"
"classic-asp","1","164241","2"
"web-application","1","164241","3"
"malware","4","164482","1"
"wifi","4","164482","2"
"lan","4","164482","3"
"attacks","4","164482","4"
"network","4","164482","5"
"penetration-test","4","164694","1"
"network","4","164694","2"
"black-box","3","164694","3"
"network-scanners","3","164694","4"
"email-spoofing","2","164694","5"
"attacks","147","164695","1"
"firewalls","147","164695","2"
"brute-force","147","164695","3"
"identity","24","164695","4"
"surveillance","24","164695","5"
"encryption","21","164773","1"
"cryptography","14","164773","2"
"appsec","10","164773","3"
"ssh","9","164773","4"
"anonymity","9","164773","5"
"penetration-test","5","164979","1"
"wifi","3","164979","2"
"web-application","3","164979","3"
"web-browser","3","164979","4"
"server","2","164979","5"
"malware","660","165253","1"
"linux","570","165253","2"
"passwords","564","165253","3"
"hash","541","165253","4"
"cryptography","503","165253","5"
"network","12","165376","1"
"man-in-the-middle","10","165376","2"
"defense","5","165376","3"
"attacks","5","165376","4"
"windows-server","4","165376","5"
"nessus","1","165740","1"
"ssh","1","165740","2"
"encryption","70","165857","1"
"hash","52","165857","2"
"certificates","49","165857","3"
"tls","45","165857","4"
"passwords","44","165857","5"
"php","29","166054","1"
"wordpress","28","166054","2"
"buffer-overflow","28","166054","3"
"passwords","15","166054","4"
"bcrypt","10","166054","5"
"authentication","9","166191","1"
"file-access","5","166191","2"
"xss","4","166191","3"
"attacks","4","166191","4"
"html","4","166191","5"
"cve","3","166297","1"
"openid","2","166514","1"
"attack-vector","2","166514","2"
"windows","2","166514","3"
"phishing","134","166595","1"
"account-security","133","166595","2"
"web-browser","34","166595","3"
"url","32","166595","4"
"zero-day","27","166595","5"
"openssl","3","166737","1"
"tls","3","166737","2"
"certificate-authority","2","166737","3"
"san","2","166737","4"
"self-signed","2","166737","5"
"metasploit","10","166861","1"
"msfvenom","3","166861","2"
"webserver","2","166861","3"
"shellcode","1","166861","4"
"databases","1","166861","5"
"whatsapp","3","166903","1"
"android","3","166903","2"
"account-security","3","166903","3"
"malware","1","166903","4"
"antivirus","1","166903","5"
"sql-injection","1","167265","1"
"penetration-test","1","167265","2"
"automated-testing","1","167265","3"
"python","1","167265","4"
"intranet","3","167294","1"
"network","3","167294","2"
"ddos","3","167294","3"
"protection","3","167294","4"
"virus-removal","1","167294","5"
"macos","6","167377","1"
"rsa","6","167377","2"
"ssh","6","167377","3"
"trojan","6","167377","4"
"cvss","4","167377","5"
"exploit-development","1","167615","1"
"intel","1","167615","2"
"vulnerability","3","167702","1"
"cpu","3","167702","2"
"attacks","3","167702","3"
"meltdown","3","167702","4"
"spectre","3","167702","5"
"ddos","20","168418","1"
"tls","19","168418","2"
"ports","17","168418","3"
"vulnerability-scanners","16","168418","4"
"nessus","16","168418","5"
"buffer-overflow","2","168477","1"
"exploit","2","168477","2"
"glibc","2","168477","3"
"man-in-the-middle","1","168732","1"
"antivirus","1","168732","2"
"ettercap","1","168732","3"
"software","1","168732","4"
"sslstrip","1","168732","5"
"c","3","168744","1"
"stack-overflow","2","168744","2"
"buffer-overflow","2","168744","3"
"assembly","2","168744","4"
"python","1","168744","5"
"protocols","1","168794","1"
"fraud","1","168968","1"
"bitcoin","1","168968","2"
"trust","1","168968","3"
"cryptography","1","168968","4"
"pdf","19","169339","1"
"malware","19","169339","2"
"linux","19","169339","3"
"network","3","169339","4"
"wireless","3","169339","5"
"encoding","4","169398","1"
"xss","4","169398","2"
"reflected-xss","4","169398","3"
"javascript","4","169398","4"
"public-key-infrastructure","2","169398","5"
"xss","6","169503","1"
"android","4","169503","2"
"python","2","169503","3"
"waf","2","169503","4"
"javascript","2","169503","5"
"tls","88","170099","1"
"keyloggers","86","170099","2"
"passwords","22","170099","3"
"network","10","170099","4"
"web-browser","10","170099","5"
"buffer-overflow","1","170161","1"
"aslr","1","170161","2"
"dep","1","170161","3"
"exploit","1","170161","4"
"privacy","2","170217","1"
"fingerprinting","2","170217","2"
"tracking","2","170217","3"
"user-tracking","2","170217","4"
"multi-factor","2","170217","5"
"tls","9","170227","1"
"antivirus","9","170227","2"
"certificates","9","170227","3"
"windows-8","9","170227","4"
"web-browser","9","170227","5"
"buffer-overflow","8","170471","1"
"passwords","6","170471","2"
"penetration-test","5","170471","3"
"malware","4","170471","4"
"injection","4","170471","5"
"nmap","18","171309","1"
"penetration-test","16","171309","2"
"network-scanners","11","171309","3"
"network","10","171309","4"
"mysql","9","171309","5"
"passwords","81","171443","1"
"password-management","77","171443","2"
"man-in-the-middle","12","171443","3"
"account-security","10","171443","4"
"phishing","9","171443","5"
"email-attachments","3","171463","1"
"linux","3","171463","2"
"vpn","6","171722","1"
"email","5","171722","2"
"sql-injection","5","171722","3"
"gmail","4","171722","4"
"cve","3","171722","5"
"encryption","2","172170","1"
"scam","111","173544","1"
"mobile","111","173544","2"
"nmap","21","173544","3"
"network","18","173544","4"
"network-scanners","17","173544","5"
"cisco","25","173641","1"
"network","12","173641","2"
"firewalls","11","173641","3"
"ipsec","10","173641","4"
"vulnerability","9","173641","5"
"privacy","149","173651","1"
"windows-permissions","139","173651","2"
"corporate-policy","139","173651","3"
"man-in-the-middle","25","173651","4"
"vulnerability","13","173651","5"
"key","31","173989","1"
"encryption","31","173989","2"
"4g","27","173989","3"
"backdoor","27","173989","4"
"cellular","27","173989","5"
"sql-injection","9","174855","1"
"php","7","174855","2"
"mariadb","7","174855","3"
"databases","2","174855","4"
"virus","2","174855","5"
"phishing","1","175021","1"
"image","191","175190","1"
"forensics","191","175190","2"
"sms","189","175190","3"
"spam","186","175190","4"
"web-application","178","175190","5"
"hash","38","175257","1"
"man-in-the-middle","38","175257","2"
"integrity","38","175257","3"
"wifi","21","175257","4"
"privacy","20","175257","5"
"api","8","175653","1"
"account-security","8","175653","2"
"xss","3","175653","3"
"passwords","259","175681","1"
"web-application","184","175681","2"
"privilege-escalation","184","175681","3"
"sudo","184","175681","4"
"password-cracking","179","175681","5"
"ip","4","175748","1"
"account-security","4","175748","2"
"sqlmap","1","175748","3"
"url","1","175748","4"
"sql-injection","1","175748","5"
"html","3","175953","1"
"javascript","3","175953","2"
"ajax","3","175953","3"
"php","3","175953","4"
"web-browser","1","175953","5"
"whatsapp","2","176263","1"
"malware","2","176263","2"
"virus","2","176263","3"
"image","2","176263","4"
"dns-spoofing","1","176263","5"
"exploit","1","176611","1"
"vulnerability","1","176611","2"
"xss","10","177855","1"
"html","8","177855","2"
"encoding","6","177855","3"
"iframe","1","177855","4"
"django","1","177855","5"
"confused-deputy","1","178258","1"
"authorization","1","178258","2"
"oauth2","1","178258","3"
"email","2","178645","1"
"malware","1","178645","2"
"privacy","1","178645","3"
"phishing","1","178645","4"
"ip","1","178645","5"
"sql-injection","65","178652","1"
"php","65","178652","2"
"mysql","65","178652","3"
"metasploitable","4","178652","4"
"virtualization","4","178652","5"
"stack-overflow","46","179255","1"
"buffer-overflow","46","179255","2"
"passwords","41","179255","3"
"cryptography","32","179255","4"
"obscurity","32","179255","5"
"credentials","45","179495","1"
"encryption","42","179495","2"
"intranet","41","179495","3"
"identity-theft","40","179495","4"
"defense","11","179495","5"
"web-application","98","179614","1"
"xss","97","179614","2"
"vulnerability","97","179614","3"
"password-cracking","1","179614","4"
"jwt","1","179614","5"
"kernel","2","180293","1"
"side-channel","2","180293","2"
"vulnerability","2","180293","3"
"linux","2","180293","4"
"hardware","2","180293","5"
"secure-coding","6","180371","1"
"opensource","6","180371","2"
"vulnerability","6","180371","3"
"source-code","6","180371","4"
"certificates","5","180371","5"
"encryption","270","180695","1"
"identity-theft","259","180695","2"
"intranet","259","180695","3"
"credentials","259","180695","4"
"web-application","13","180695","5"
"ssh","1","181027","1"
"haproxy","1","181027","2"
"fail2ban","1","181027","3"
"proxy","1","181027","4"
"geolocation","1","181027","5"
"wpa3","2","181243","1"
"evil-twin","2","181243","2"
"public-key-infrastructure","1","181864","1"
"self-signed","1","181864","2"
"wifi","1","182451","1"
"wireless","1","182451","2"
"spoofing","1","182451","3"
"web-application","2","182764","1"
"csrf","2","182764","2"
"authentication","5","183682","1"
"passwords","4","183682","2"
"malware","3","183682","3"
"linux","3","183682","4"
"trojan","3","183682","5"
"web","6","183785","1"
"url-redirection","6","183785","2"
"web-application","6","183785","3"
"vulnerability-scanners","11","184112","1"
"xss","11","184112","2"
"json","11","184112","3"
"email","78","184205","1"
"scam","78","184205","2"
"phishing","78","184205","3"
"passwords","14","184205","4"
"attacks","9","184205","5"
"waf","4","184288","1"
"mod-security","2","184288","2"
"injection","2","184288","3"
"web-application","1","184288","4"
"forensics","175","184559","1"
"steganography","162","184559","2"
"obfuscation","157","184559","3"
"passwords","99","184559","4"
"encryption","29","184559","5"
"azure","3","184738","1"
"kali-linux","3","184738","2"
"aws","3","184738","3"
"penetration-test","3","184738","4"
"cloud-computing","3","184738","5"
"aws","10","185177","1"
"account-security","10","185177","2"
"amazon","10","185177","3"
"tor","2","185177","4"
"network","2","185177","5"
"xss","3","185779","1"
"json","3","185779","2"
"html","3","185779","3"
"privacy","5","186256","1"
"tls","5","186256","2"
"openvpn","5","186256","3"
"vpn","5","186256","4"
"fraud","2","186256","5"
"social-engineering","5","186571","1"
"wireshark","21","186682","1"
"terminology","21","186682","2"
"attacks","21","186682","3"
"tcpdump","21","186682","4"
"sniffing","21","186682","5"
"operating-systems","3","186764","1"
"bios","3","186764","2"
"malware","3","186764","3"
"password-cracking","4","187435","1"
"disclosure","4","187435","2"
"hash","4","187435","3"
"password-management","3","187435","4"
"password-management","2","188428","1"
"man-in-the-middle","2","188428","2"
"authentication","2","188428","3"
"web-application","142","189151","1"
"denial-of-service","140","189151","2"
"attacks","140","189151","3"
"node.js","137","189151","4"
"webserver","25","189151","5"
"hardware","27","189423","1"
"vulnerability","25","189423","2"
"intel","24","189423","3"
"known-vulnerabilities","24","189423","4"
"cpu","24","189423","5"
"javascript","3","189594","1"
"html","3","189594","2"
"penetration-test","3","189594","3"
"xss","3","189594","4"
"php","2","189594","5"
"java","2","189805","1"
"owasp","2","189805","2"
"json","2","189805","3"
"third-party","11","189824","1"
"electronic-voting","11","189824","2"
"vulnerability","10","189824","3"
"ios","7","189824","4"
"encryption","7","189824","5"
"incident-analysis","8","190090","1"
"attacks","8","190090","2"
"incident-response","8","190090","3"
"recovery","8","190090","4"
"soc","2","190090","5"
"passwords","5","190681","1"
"account-security","5","190681","2"
"sha","4","190681","3"
"pci-dss","4","190681","4"
"ssh","4","190681","5"
"payment-gateway","91","190837","1"
"android","89","190837","2"
"one-time-password","89","190837","3"
"payment","89","190837","4"
"wifi","76","190837","5"
"csrf","17","190843","1"
"cors","2","190843","2"
"crossdomain","2","190843","3"
"web-application","2","190843","4"
"cookies","2","190843","5"
"kali-linux","1","191048","1"
"man-in-the-middle","1","191048","2"
"arp-spoofing","1","191048","3"
"data-link-layer","1","191048","4"
"disk-encryption","1","191569","1"
"encryption","1","191569","2"
"xss","1","191877","1"
"webserver","1","191877","2"
"logging","1","191877","3"
"xss","31","192205","1"
"web-browser","21","192205","2"
"privacy","13","192205","3"
"browser-extensions","13","192205","4"
"owasp-bwa","10","192205","5"
"social-engineering","4","192284","1"
"phone","4","192284","2"
"mobile","4","192284","3"
"api-gateway","3","192284","4"
"rest","3","192284","5"
"email","4","192426","1"
"scam","4","192426","2"
"attacks","2","192426","3"
"web-application","2","192426","4"
"random","2","192426","5"
"header","2","192613","1"
"http","2","192613","2"
"code-execution","5","193386","1"
"php","5","193386","2"
"sms","2","193386","3"
"webserver","1","193386","4"
"encryption","1","193386","5"
"virus","1","195084","1"
"ubuntu","1","195084","2"
"webserver","1","195084","3"
"linux","1","195084","4"
"malware","1","195084","5"
"spoofing","48","196101","1"
"identity-theft","48","196101","2"
"web-application","10","196101","3"
"linux","8","196101","4"
"passwords","7","196101","5"
"sensitive-data-exposure","2","196241","1"
